is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
True,M,41,98000.0,2013,11,24,3,7,7,discount,True,True,True,True
False,F,86,82000.0,2017,12,15,3,7,7,discount,True,True,True,True
True,M,55,56000.0,2018,3,19,3,7,7,discount,True,True,True,True
False,F,91,57000.0,2017,10,26,10,10,7,bogo,True,True,False,True
False,F,74,98000.0,2016,5,22,0,0,3,informational,True,True,False,True
True,F,87,99000.0,2015,11,9,5,5,5,bogo,True,True,True,True
True,M,52,50000.0,2016,7,28,5,5,7,bogo,True,True,True,False
True,M,89,74000.0,2015,1,13,10,10,5,bogo,True,True,True,True
False,M,37,67000.0,2018,1,24,0,0,3,informational,True,True,False,True
True,M,59,98000.0,2014,5,4,5,5,7,bogo,True,True,True,False
True,M,71,95000.0,2015,8,26,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,8,27,5,5,7,bogo,True,True,True,False
True,O,77,63000.0,2018,2,9,2,10,10,discount,True,True,True,True
False,M,19,33000.0,2017,10,1,2,10,10,discount,True,True,True,True
False,M,67,41000.0,2018,6,7,10,10,5,bogo,True,True,True,True
False,M,29,66000.0,2017,9,30,0,0,3,informational,True,True,False,True
True,F,82,81000.0,2016,5,15,5,5,5,bogo,True,True,True,True
False,M,57,40000.0,2016,7,9,5,5,7,bogo,True,True,True,False
False,M,49,50000.0,2016,5,14,0,0,3,informational,True,True,False,True
False,M,43,31000.0,2017,9,2,5,5,5,bogo,True,True,True,True
True,F,27,57000.0,2016,7,7,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,7,20,2,10,7,discount,True,True,True,False
False,M,92,48000.0,2017,11,28,10,10,5,bogo,True,True,True,True
True,F,66,72000.0,2018,1,9,2,10,7,discount,True,True,True,False
True,M,84,32000.0,2018,6,12,10,10,7,bogo,True,True,False,True
False,M,44,69000.0,2017,8,26,5,20,10,discount,True,False,True,False
False,F,79,48000.0,2015,4,15,5,5,7,bogo,True,True,True,False
True,F,34,60000.0,2017,7,12,3,7,7,discount,True,True,True,True
True,F,37,100000.0,2015,9,28,2,10,10,discount,True,True,True,True
False,M,51,61000.0,2018,3,17,2,10,7,discount,True,True,True,False
True,F,43,39000.0,2017,12,13,10,10,7,bogo,True,True,False,True
True,M,70,50000.0,2017,12,14,5,5,7,bogo,True,True,True,False
True,F,52,66000.0,2016,10,3,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2016,10,22,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,10,17,2,10,7,discount,True,True,True,False
True,M,70,60000.0,2017,11,2,10,10,5,bogo,True,True,True,True
True,F,42,71000.0,2017,10,10,2,10,10,discount,True,True,True,True
True,F,57,71000.0,2017,11,4,10,10,5,bogo,True,True,True,True
True,M,21,48000.0,2016,5,26,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,7,29,5,5,7,bogo,True,True,True,False
False,M,82,63000.0,2015,3,6,0,0,4,informational,True,True,True,False
False,M,26,42000.0,2017,9,8,5,5,5,bogo,True,True,True,True
True,M,64,55000.0,2016,4,10,10,10,7,bogo,True,True,False,True
False,F,62,99000.0,2017,9,29,10,10,5,bogo,True,True,True,True
True,F,75,89000.0,2017,11,2,2,10,10,discount,True,True,True,True
True,M,24,50000.0,2017,12,27,2,10,10,discount,True,True,True,True
True,M,58,67000.0,2014,5,8,3,7,7,discount,True,True,True,True
True,F,63,101000.0,2016,9,6,10,10,7,bogo,True,True,False,True
True,M,55,67000.0,2017,4,4,10,10,7,bogo,True,True,False,True
True,F,63,33000.0,2017,12,7,10,10,7,bogo,True,True,False,True
True,F,31,60000.0,2017,4,9,10,10,5,bogo,True,True,True,True
False,M,91,63000.0,2018,1,6,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,12,8,0,0,4,informational,True,True,True,False
False,M,22,48000.0,2015,9,6,0,0,3,informational,True,True,False,True
False,F,61,87000.0,2017,5,10,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2015,12,31,10,10,5,bogo,True,True,True,True
True,M,70,60000.0,2017,11,2,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,8,28,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2015,7,30,0,0,3,informational,True,True,False,True
False,M,91,59000.0,2017,4,25,0,0,3,informational,True,True,False,True
True,F,53,95000.0,2014,7,14,10,10,5,bogo,True,True,True,True
True,M,70,59000.0,2016,8,27,2,10,10,discount,True,True,True,True
False,F,88,118000.0,2018,3,21,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,10,8,0,0,3,informational,True,True,False,True
False,F,58,33000.0,2018,6,22,10,10,5,bogo,True,True,True,True
True,M,47,72000.0,2018,1,26,5,5,5,bogo,True,True,True,True
True,M,36,41000.0,2016,6,9,3,7,7,discount,True,True,True,True
False,M,45,31000.0,2017,10,7,5,5,5,bogo,True,True,True,True
False,M,72,47000.0,2018,2,7,3,7,7,discount,True,True,True,True
False,M,74,72000.0,2018,1,14,5,5,5,bogo,True,True,True,True
True,F,89,67000.0,2017,12,13,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,9,6,0,0,4,informational,True,True,True,False
True,F,48,66000.0,2017,9,18,2,10,10,discount,True,True,True,True
True,M,55,64000.0,2017,3,27,10,10,5,bogo,True,True,True,True
True,M,79,72000.0,2016,5,18,10,10,7,bogo,True,True,False,True
True,F,52,112000.0,2016,12,23,3,7,7,discount,True,True,True,True
False,M,58,65000.0,2018,2,24,0,0,3,informational,True,True,False,True
False,F,50,93000.0,2018,5,26,0,0,3,informational,True,True,False,True
False,M,34,48000.0,2017,2,5,5,20,10,discount,True,False,True,False
False,M,58,57000.0,2017,9,5,10,10,7,bogo,True,True,False,True
False,M,55,72000.0,2017,6,3,0,0,3,informational,True,True,False,True
True,F,33,40000.0,2017,8,2,10,10,7,bogo,True,True,False,True
True,M,54,67000.0,2013,8,10,3,7,7,discount,True,True,True,True
True,M,72,102000.0,2017,4,7,3,7,7,discount,True,True,True,True
False,M,53,83000.0,2017,2,4,0,0,4,informational,True,True,True,False
False,F,76,46000.0,2018,5,31,5,5,5,bogo,True,True,True,True
False,F,64,60000.0,2018,2,24,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,12,17,10,10,5,bogo,True,True,True,True
False,F,55,79000.0,2018,6,11,5,5,5,bogo,True,True,True,True
False,M,36,44000.0,2017,2,4,10,10,5,bogo,True,True,True,True
False,M,70,73000.0,2017,12,30,5,5,5,bogo,True,True,True,True
True,M,44,55000.0,2017,9,12,2,10,7,discount,True,True,True,False
True,F,68,69000.0,2016,8,8,2,10,7,discount,True,True,True,False
False,M,54,53000.0,2018,2,4,3,7,7,discount,True,True,True,True
False,M,91,52000.0,2018,6,14,10,10,5,bogo,True,True,True,True
False,F,61,99000.0,2016,6,12,0,0,3,informational,True,True,False,True
False,M,45,43000.0,2018,4,16,10,10,5,bogo,True,True,True,True
False,M,49,40000.0,2018,1,6,5,5,5,bogo,True,True,True,True
True,F,68,54000.0,2017,11,4,5,5,5,bogo,True,True,True,True
True,M,62,54000.0,2016,3,2,3,7,7,discount,True,True,True,True
False,M,41,43000.0,2017,1,7,0,0,4,informational,True,True,True,False
False,M,28,46000.0,2016,5,30,10,10,5,bogo,True,True,True,True
True,F,49,54000.0,2016,6,14,2,10,7,discount,True,True,True,False
False,M,48,31000.0,2015,4,18,2,10,7,discount,True,True,True,False
False,M,48,68000.0,2017,10,28,5,5,5,bogo,True,True,True,True
True,F,73,67000.0,2015,11,11,2,10,10,discount,True,True,True,True
True,F,60,94000.0,2016,7,21,3,7,7,discount,True,True,True,True
False,M,52,45000.0,2017,11,29,10,10,7,bogo,True,True,False,True
True,F,47,52000.0,2017,10,27,5,5,5,bogo,True,True,True,True
False,F,26,35000.0,2016,6,21,0,0,3,informational,True,True,False,True
False,F,55,75000.0,2018,4,4,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,9,21,5,5,5,bogo,True,True,True,True
True,M,79,76000.0,2017,10,6,2,10,7,discount,True,True,True,False
True,F,66,76000.0,2017,3,16,5,5,5,bogo,True,True,True,True
True,F,76,118000.0,2016,2,29,5,5,5,bogo,True,True,True,True
False,F,51,54000.0,2018,5,22,0,0,3,informational,True,True,False,True
False,M,75,47000.0,2017,10,13,2,10,7,discount,True,True,True,False
False,M,71,95000.0,2015,8,26,0,0,3,informational,True,True,False,True
True,M,53,54000.0,2017,2,9,3,7,7,discount,True,True,True,True
True,M,66,77000.0,2017,12,4,2,10,10,discount,True,True,True,True
False,M,39,51000.0,2015,8,4,5,5,7,bogo,True,True,True,False
False,M,68,38000.0,2017,11,26,5,5,5,bogo,True,True,True,True
False,M,37,48000.0,2017,10,16,10,10,5,bogo,True,True,True,True
False,M,45,88000.0,2018,1,25,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2017,8,4,0,0,4,informational,True,True,True,False
True,F,118,70598.23,2018,3,19,5,5,7,bogo,True,True,True,False
True,M,40,67000.0,2017,9,19,10,10,5,bogo,True,True,True,True
True,M,60,84000.0,2017,5,25,5,5,7,bogo,True,True,True,False
True,F,81,49000.0,2018,5,5,2,10,10,discount,True,True,True,True
True,F,51,48000.0,2018,3,4,10,10,7,bogo,True,True,False,True
True,M,37,62000.0,2016,7,31,10,10,7,bogo,True,True,False,True
True,F,53,51000.0,2016,8,29,10,10,5,bogo,True,True,True,True
True,F,45,87000.0,2015,8,31,5,20,10,discount,True,False,True,False
False,F,118,70598.23,2016,11,3,2,10,7,discount,True,True,True,False
False,M,57,46000.0,2015,12,21,0,0,3,informational,True,True,False,True
True,M,44,52000.0,2016,6,13,5,5,7,bogo,True,True,True,False
False,M,19,35000.0,2017,10,13,3,7,7,discount,True,True,True,True
True,M,72,59000.0,2013,10,25,3,7,7,discount,True,True,True,True
True,F,82,104000.0,2017,3,10,5,5,5,bogo,True,True,True,True
True,F,45,99000.0,2016,10,4,5,5,5,bogo,True,True,True,True
True,M,54,33000.0,2017,9,12,5,5,5,bogo,True,True,True,True
True,M,38,44000.0,2015,9,17,5,5,5,bogo,True,True,True,True
False,M,54,56000.0,2017,7,29,0,0,3,informational,True,True,False,True
False,M,43,32000.0,2015,1,9,10,10,7,bogo,True,True,False,True
True,M,65,82000.0,2017,8,24,3,7,7,discount,True,True,True,True
True,M,68,39000.0,2014,1,4,3,7,7,discount,True,True,True,True
True,O,58,73000.0,2015,8,31,2,10,7,discount,True,True,True,False
False,F,36,58000.0,2018,1,20,10,10,7,bogo,True,True,False,True
False,M,60,37000.0,2018,5,5,10,10,5,bogo,True,True,True,True
True,F,91,90000.0,2017,10,8,2,10,10,discount,True,True,True,True
False,M,69,61000.0,2016,7,11,0,0,4,informational,True,True,True,False
True,F,53,71000.0,2018,5,29,3,7,7,discount,True,True,True,True
True,M,26,45000.0,2017,12,25,2,10,10,discount,True,True,True,True
False,M,63,75000.0,2017,10,7,0,0,4,informational,True,True,True,False
False,M,37,66000.0,2017,7,31,0,0,3,informational,True,True,False,True
False,F,51,101000.0,2017,11,24,0,0,4,informational,True,True,True,False
True,M,94,82000.0,2016,10,2,2,10,10,discount,True,True,True,True
True,F,66,73000.0,2016,1,24,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,10,13,0,0,3,informational,True,True,False,True
False,M,51,32000.0,2014,1,6,10,10,5,bogo,True,True,True,True
False,F,33,64000.0,2016,9,16,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,10,30,0,0,4,informational,True,True,True,False
True,F,77,112000.0,2016,10,20,2,10,10,discount,True,True,True,True
False,M,73,46000.0,2018,6,10,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,2,1,2,10,7,discount,True,True,True,False
False,F,49,78000.0,2017,11,6,0,0,3,informational,True,True,False,True
True,F,118,70598.23,2017,8,25,3,7,7,discount,True,True,True,True
True,M,37,69000.0,2016,10,17,10,10,7,bogo,True,True,False,True
True,M,66,70000.0,2016,10,17,2,10,10,discount,True,True,True,True
True,F,63,115000.0,2018,1,1,5,5,5,bogo,True,True,True,True
True,F,40,54000.0,2015,1,18,2,10,10,discount,True,True,True,True
False,M,33,56000.0,2015,8,22,0,0,3,informational,True,True,False,True
True,F,46,82000.0,2018,3,9,2,10,10,discount,True,True,True,True
True,M,57,34000.0,2018,6,27,5,5,5,bogo,True,True,True,True
False,M,23,44000.0,2017,10,26,0,0,3,informational,True,True,False,True
True,M,57,66000.0,2014,2,11,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2016,7,10,2,10,10,discount,True,True,True,True
False,M,56,92000.0,2018,4,16,3,7,7,discount,True,True,True,True
True,M,71,78000.0,2016,8,15,2,10,7,discount,True,True,True,False
True,M,27,62000.0,2017,7,9,10,10,7,bogo,True,True,False,True
True,F,90,78000.0,2016,2,7,10,10,5,bogo,True,True,True,True
True,M,56,61000.0,2017,7,22,2,10,10,discount,True,True,True,True
True,F,63,100000.0,2013,10,5,10,10,5,bogo,True,True,True,True
False,M,43,69000.0,2017,9,6,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,7,27,5,5,7,bogo,True,True,True,False
False,F,56,52000.0,2018,7,16,2,10,7,discount,True,True,True,False
False,M,58,39000.0,2018,6,24,2,10,7,discount,True,True,True,False
True,F,58,44000.0,2016,1,15,5,5,7,bogo,True,True,True,False
False,M,41,80000.0,2018,4,26,5,5,5,bogo,True,True,True,True
True,M,57,75000.0,2018,2,5,3,7,7,discount,True,True,True,True
False,M,67,44000.0,2017,12,13,5,5,5,bogo,True,True,True,True
True,M,44,39000.0,2015,10,21,10,10,7,bogo,True,True,False,True
False,M,40,59000.0,2017,8,9,10,10,5,bogo,True,True,True,True
False,M,49,74000.0,2014,8,2,5,5,5,bogo,True,True,True,True
True,F,55,88000.0,2016,1,7,2,10,10,discount,True,True,True,True
True,M,63,49000.0,2016,9,25,2,10,7,discount,True,True,True,False
True,M,45,52000.0,2016,11,6,3,7,7,discount,True,True,True,True
True,M,53,53000.0,2017,4,8,3,7,7,discount,True,True,True,True
True,M,41,49000.0,2016,5,28,5,5,5,bogo,True,True,True,True
True,F,78,101000.0,2017,6,4,10,10,5,bogo,True,True,True,True
False,M,67,34000.0,2017,8,12,10,10,7,bogo,True,True,False,True
False,M,34,59000.0,2017,9,22,5,5,5,bogo,True,True,True,True
True,M,44,59000.0,2016,11,11,10,10,5,bogo,True,True,True,True
False,M,67,59000.0,2018,2,28,10,10,7,bogo,True,True,False,True
True,M,68,39000.0,2016,6,8,2,10,10,discount,True,True,True,True
True,M,25,52000.0,2015,6,15,5,5,5,bogo,True,True,True,True
True,F,94,68000.0,2015,9,8,3,7,7,discount,True,True,True,True
True,F,53,69000.0,2017,8,29,10,10,5,bogo,True,True,True,True
True,F,118,70598.23,2016,6,25,3,7,7,discount,True,True,True,True
False,F,53,98000.0,2017,1,19,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2015,8,14,10,10,7,bogo,True,True,False,True
False,F,58,71000.0,2015,7,21,0,0,3,informational,True,True,False,True
True,F,91,71000.0,2017,11,27,10,10,5,bogo,True,True,True,True
True,F,53,93000.0,2017,1,17,5,5,7,bogo,True,True,True,False
True,M,41,86000.0,2018,7,10,5,5,5,bogo,True,True,True,True
False,M,33,34000.0,2013,10,10,10,10,5,bogo,True,True,True,True
True,M,81,77000.0,2018,5,28,10,10,5,bogo,True,True,True,True
True,M,52,62000.0,2016,12,31,3,7,7,discount,True,True,True,True
False,M,48,51000.0,2017,9,8,10,10,7,bogo,True,True,False,True
False,F,81,31000.0,2017,12,12,0,0,3,informational,True,True,False,True
True,M,48,75000.0,2015,9,10,10,10,7,bogo,True,True,False,True
True,F,79,83000.0,2017,7,6,10,10,7,bogo,True,True,False,True
False,M,35,53000.0,2018,6,21,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,3,19,2,10,10,discount,True,True,True,True
False,M,24,62000.0,2018,6,23,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2015,8,2,10,10,7,bogo,True,True,False,True
False,F,45,70000.0,2018,6,18,0,0,4,informational,True,True,True,False
True,F,60,46000.0,2014,7,8,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2018,4,4,2,10,7,discount,True,True,True,False
False,F,64,70000.0,2017,10,9,3,7,7,discount,True,True,True,True
True,M,20,72000.0,2018,7,5,10,10,7,bogo,True,True,False,True
False,M,54,105000.0,2018,5,29,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,1,29,5,5,5,bogo,True,True,True,True
False,M,87,48000.0,2015,11,23,10,10,5,bogo,True,True,True,True
False,M,69,38000.0,2015,9,20,10,10,7,bogo,True,True,False,True
False,F,45,60000.0,2017,10,24,0,0,3,informational,True,True,False,True
True,M,72,64000.0,2016,3,3,2,10,7,discount,True,True,True,False
False,F,65,53000.0,2017,10,21,5,20,10,discount,True,False,True,False
True,M,74,84000.0,2015,10,11,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,11,29,10,10,7,bogo,True,True,False,True
False,M,70,59000.0,2015,10,18,0,0,4,informational,True,True,True,False
True,F,61,86000.0,2017,6,11,5,5,7,bogo,True,True,True,False
True,F,48,59000.0,2016,12,23,2,10,7,discount,True,True,True,False
False,M,61,78000.0,2018,3,18,10,10,7,bogo,True,True,False,True
True,F,57,61000.0,2018,5,31,3,7,7,discount,True,True,True,True
False,M,37,67000.0,2018,1,24,0,0,3,informational,True,True,False,True
True,F,74,83000.0,2017,6,1,10,10,5,bogo,True,True,True,True
True,F,68,72000.0,2016,9,24,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2015,5,16,0,0,3,informational,True,True,False,True
False,M,54,31000.0,2017,11,18,2,10,10,discount,True,True,True,True
False,F,24,39000.0,2018,7,4,5,5,5,bogo,True,True,True,True
True,F,64,71000.0,2017,7,29,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,4,5,0,0,3,informational,True,True,False,True
True,M,65,78000.0,2015,9,21,2,10,7,discount,True,True,True,False
True,M,41,35000.0,2018,1,15,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,5,7,10,10,5,bogo,True,True,True,True
True,M,41,87000.0,2015,10,15,2,10,7,discount,True,True,True,False
False,M,61,41000.0,2018,1,3,10,10,5,bogo,True,True,True,True
True,F,67,111000.0,2015,12,12,10,10,7,bogo,True,True,False,True
False,F,58,54000.0,2018,3,17,2,10,10,discount,True,True,True,True
False,M,62,55000.0,2015,1,8,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2015,11,12,2,10,7,discount,True,True,True,False
False,F,48,71000.0,2017,8,17,5,5,5,bogo,True,True,True,True
False,F,67,87000.0,2017,5,16,0,0,4,informational,True,True,True,False
True,F,118,70598.23,2017,12,18,3,7,7,discount,True,True,True,True
True,F,58,42000.0,2015,11,17,10,10,7,bogo,True,True,False,True
False,F,30,66000.0,2018,1,8,0,0,4,informational,True,True,True,False
False,M,61,72000.0,2018,7,13,0,0,3,informational,True,True,False,True
True,M,31,66000.0,2016,3,8,2,10,7,discount,True,True,True,False
True,F,42,45000.0,2017,9,3,5,5,5,bogo,True,True,True,True
True,M,66,36000.0,2017,8,6,2,10,10,discount,True,True,True,True
True,M,54,83000.0,2017,10,4,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2016,6,28,5,5,5,bogo,True,True,True,True
False,M,62,32000.0,2017,12,2,0,0,3,informational,True,True,False,True
False,F,54,91000.0,2017,7,29,0,0,3,informational,True,True,False,True
False,F,76,103000.0,2017,10,28,5,5,5,bogo,True,True,True,True
True,M,70,111000.0,2017,12,17,2,10,10,discount,True,True,True,True
True,M,21,34000.0,2015,6,27,5,5,5,bogo,True,True,True,True
True,M,70,66000.0,2016,12,15,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,6,6,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,5,13,5,5,7,bogo,True,True,True,False
False,M,21,39000.0,2017,8,14,10,10,5,bogo,True,True,True,True
True,F,59,116000.0,2016,1,12,5,5,7,bogo,True,True,True,False
True,F,78,58000.0,2016,6,8,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,10,13,5,5,5,bogo,True,True,True,True
True,F,56,62000.0,2016,10,27,5,5,7,bogo,True,True,True,False
False,M,36,55000.0,2018,1,31,5,5,5,bogo,True,True,True,True
True,M,47,41000.0,2016,8,4,5,20,10,discount,True,False,True,False
True,M,41,77000.0,2016,1,9,5,5,5,bogo,True,True,True,True
False,M,78,52000.0,2018,3,19,10,10,7,bogo,True,True,False,True
False,M,28,35000.0,2017,10,3,10,10,7,bogo,True,True,False,True
False,M,46,31000.0,2014,4,6,0,0,3,informational,True,True,False,True
True,F,35,70000.0,2016,8,6,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,4,20,2,10,10,discount,True,True,True,True
False,F,72,77000.0,2017,9,23,5,5,5,bogo,True,True,True,True
True,M,54,37000.0,2017,12,31,2,10,10,discount,True,True,True,True
False,F,37,60000.0,2015,11,13,0,0,4,informational,True,True,True,False
False,M,30,43000.0,2017,4,9,10,10,7,bogo,True,True,False,True
True,F,118,70598.23,2017,4,20,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,11,2,5,5,5,bogo,True,True,True,True
True,M,48,64000.0,2017,11,17,2,10,10,discount,True,True,True,True
False,M,49,70000.0,2016,8,26,0,0,3,informational,True,True,False,True
True,F,37,51000.0,2018,1,7,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,9,28,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2018,4,20,5,20,10,discount,True,False,True,False
True,M,60,54000.0,2017,10,24,5,5,7,bogo,True,True,True,False
False,M,58,54000.0,2014,10,24,10,10,5,bogo,True,True,True,True
True,F,82,88000.0,2017,9,14,5,5,5,bogo,True,True,True,True
True,M,34,71000.0,2014,10,21,10,10,7,bogo,True,True,False,True
