,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social,is_offer_completed
2619,M,51,59000.0,2017,3,4,0,0,4,informational,True,True,True,False,False
2620,M,36,52000.0,2018,3,16,3,7,7,discount,True,True,True,True,True
2621,M,59,58000.0,2016,1,4,10,10,5,bogo,True,True,True,True,False
2622,M,42,68000.0,2016,9,5,10,10,5,bogo,True,True,True,True,True
2623,F,118,70598.23,2017,4,7,0,0,4,informational,True,True,True,False,False
2624,F,118,70598.23,2016,5,3,3,7,7,discount,True,True,True,True,False
2625,M,29,73000.0,2017,4,25,0,0,4,informational,True,True,True,False,False
2626,F,62,92000.0,2015,11,25,10,10,5,bogo,True,True,True,True,True
2627,F,69,110000.0,2016,8,3,3,7,7,discount,True,True,True,True,True
2628,M,61,55000.0,2014,11,4,0,0,4,informational,True,True,True,False,False
2629,M,55,76000.0,2018,3,29,5,5,5,bogo,True,True,True,True,False
2630,M,48,60000.0,2016,2,8,5,5,7,bogo,True,True,True,False,False
2631,M,54,60000.0,2017,12,30,5,5,7,bogo,True,True,True,False,False
2632,M,22,54000.0,2017,11,14,3,7,7,discount,True,True,True,True,False
2633,F,49,59000.0,2018,6,4,2,10,7,discount,True,True,True,False,True
2634,M,61,70000.0,2013,8,31,0,0,3,informational,True,True,False,True,False
2635,F,49,81000.0,2016,8,19,2,10,7,discount,True,True,True,False,True
2636,M,61,68000.0,2015,12,1,10,10,7,bogo,True,True,False,True,False
2637,F,63,55000.0,2014,7,1,2,10,10,discount,True,True,True,True,True
2638,F,76,64000.0,2013,12,25,10,10,5,bogo,True,True,True,True,True
2639,M,51,49000.0,2018,3,12,10,10,7,bogo,True,True,False,True,False
2640,M,58,53000.0,2013,10,21,10,10,7,bogo,True,True,False,True,False
2641,F,118,70598.23,2017,4,24,2,10,10,discount,True,True,True,True,False
2642,M,38,73000.0,2017,9,12,3,7,7,discount,True,True,True,True,False
2643,M,50,90000.0,2016,1,16,5,5,5,bogo,True,True,True,True,True
2644,F,24,60000.0,2017,12,17,2,10,10,discount,True,True,True,True,False
2645,M,58,86000.0,2016,11,14,0,0,3,informational,True,True,False,True,False
2646,F,118,70598.23,2017,5,1,5,5,7,bogo,True,True,True,False,False
2647,M,46,65000.0,2017,9,15,0,0,4,informational,True,True,True,False,False
2648,F,70,62000.0,2017,12,3,10,10,5,bogo,True,True,True,True,True
2649,F,118,70598.23,2017,4,13,10,10,5,bogo,True,True,True,True,False
2650,F,49,45000.0,2018,1,22,5,5,5,bogo,True,True,True,True,False
2651,M,49,48000.0,2018,2,4,3,7,7,discount,True,True,True,True,True
2652,M,36,42000.0,2018,7,17,2,10,10,discount,True,True,True,True,True
2653,M,33,63000.0,2015,4,28,5,5,5,bogo,True,True,True,True,True
2654,F,29,67000.0,2017,12,12,0,0,4,informational,True,True,True,False,False
2655,M,24,47000.0,2018,7,20,5,5,5,bogo,True,True,True,True,False
2656,M,56,88000.0,2018,4,2,3,7,7,discount,True,True,True,True,False
2657,F,57,92000.0,2018,5,28,10,10,7,bogo,True,True,False,True,True
2658,F,69,118000.0,2015,9,28,5,5,5,bogo,True,True,True,True,True
2659,F,63,33000.0,2017,12,7,10,10,7,bogo,True,True,False,True,True
2660,M,38,55000.0,2017,9,2,5,5,7,bogo,True,True,True,False,False
2661,F,118,70598.23,2017,12,10,5,5,7,bogo,True,True,True,False,False
2662,F,60,96000.0,2016,1,12,3,7,7,discount,True,True,True,True,True
2663,M,31,64000.0,2017,11,1,2,10,10,discount,True,True,True,True,False
2664,F,118,70598.23,2016,8,3,3,7,7,discount,True,True,True,True,False
2665,M,54,35000.0,2014,10,3,0,0,4,informational,True,True,True,False,False
2666,F,118,70598.23,2016,5,3,5,5,7,bogo,True,True,True,False,True
2667,M,74,52000.0,2015,12,14,0,0,4,informational,True,True,True,False,False
2668,M,65,77000.0,2016,8,28,10,10,5,bogo,True,True,True,True,True
2669,M,66,40000.0,2016,2,18,2,10,7,discount,True,True,True,False,True
2670,F,118,70598.23,2017,5,31,10,10,5,bogo,True,True,True,True,False
2671,F,64,73000.0,2015,10,16,5,5,5,bogo,True,True,True,True,True
2672,M,42,74000.0,2017,10,14,10,10,7,bogo,True,True,False,True,True
2673,F,63,31000.0,2016,12,3,2,10,10,discount,True,True,True,True,True
2674,F,35,39000.0,2017,8,1,5,5,5,bogo,True,True,True,True,True
2675,M,43,47000.0,2016,3,5,5,5,5,bogo,True,True,True,True,False
2676,F,65,66000.0,2018,1,12,3,7,7,discount,True,True,True,True,False
2677,F,51,65000.0,2016,12,4,10,10,5,bogo,True,True,True,True,True
2678,M,51,89000.0,2018,7,19,5,5,7,bogo,True,True,True,False,True
2679,M,52,77000.0,2017,2,17,5,5,5,bogo,True,True,True,True,True
2680,M,53,56000.0,2017,7,2,3,7,7,discount,True,True,True,True,True
2681,M,50,89000.0,2018,6,13,5,5,7,bogo,True,True,True,False,False
2682,F,118,70598.23,2016,9,18,0,0,3,informational,True,True,False,True,False
2683,F,52,92000.0,2015,11,7,5,5,5,bogo,True,True,True,True,True
2684,M,80,89000.0,2017,8,30,0,0,3,informational,True,True,False,True,False
2685,F,118,70598.23,2017,9,30,3,7,7,discount,True,True,True,True,False
2686,M,63,59000.0,2018,7,10,2,10,10,discount,True,True,True,True,True
2687,M,52,37000.0,2017,10,4,3,7,7,discount,True,True,True,True,True
2688,F,56,40000.0,2015,10,10,5,20,10,discount,True,False,True,False,True
2689,F,60,36000.0,2018,5,25,2,10,7,discount,True,True,True,False,True
2690,F,56,84000.0,2016,7,23,3,7,7,discount,True,True,True,True,True
2691,M,45,96000.0,2017,4,12,2,10,10,discount,True,True,True,True,True
2692,F,27,66000.0,2016,12,31,2,10,10,discount,True,True,True,True,True
2693,M,23,47000.0,2016,8,31,10,10,5,bogo,True,True,True,True,False
2694,M,60,51000.0,2016,1,16,10,10,5,bogo,True,True,True,True,True
2695,F,43,39000.0,2016,2,3,10,10,7,bogo,True,True,False,True,True
2696,M,32,59000.0,2017,11,23,2,10,10,discount,True,True,True,True,False
2697,M,48,80000.0,2016,8,21,10,10,5,bogo,True,True,True,True,False
2698,F,118,70598.23,2017,7,28,2,10,7,discount,True,True,True,False,False
2699,M,56,60000.0,2018,4,2,0,0,4,informational,True,True,True,False,False
2700,F,118,70598.23,2016,11,7,10,10,7,bogo,True,True,False,True,False
2701,F,63,90000.0,2016,8,6,10,10,5,bogo,True,True,True,True,False
2702,F,83,58000.0,2013,9,24,3,7,7,discount,True,True,True,True,True
2703,M,40,70000.0,2018,7,6,5,5,5,bogo,True,True,True,True,True
2704,F,118,70598.23,2017,1,25,2,10,10,discount,True,True,True,True,True
2705,F,65,116000.0,2016,5,24,10,10,7,bogo,True,True,False,True,True
2706,F,53,54000.0,2018,3,14,2,10,7,discount,True,True,True,False,True
2707,F,32,53000.0,2015,11,19,2,10,10,discount,True,True,True,True,True
2708,F,68,57000.0,2017,4,1,3,7,7,discount,True,True,True,True,True
2709,F,118,70598.23,2017,8,8,3,7,7,discount,True,True,True,True,False
2710,M,84,62000.0,2017,12,2,0,0,4,informational,True,True,True,False,False
2711,F,118,70598.23,2018,1,12,10,10,5,bogo,True,True,True,True,False
2712,M,57,76000.0,2018,3,21,2,10,10,discount,True,True,True,True,True
2713,F,45,98000.0,2017,9,23,5,5,5,bogo,True,True,True,True,True
2714,F,61,36000.0,2017,12,30,0,0,3,informational,True,True,False,True,False
2715,F,61,33000.0,2016,7,31,2,10,10,discount,True,True,True,True,True
2716,F,69,81000.0,2018,1,7,5,5,5,bogo,True,True,True,True,True
2717,F,92,77000.0,2014,11,30,2,10,10,discount,True,True,True,True,True
2718,F,71,88000.0,2017,6,20,10,10,7,bogo,True,True,False,True,True
2719,M,46,70000.0,2017,5,15,2,10,10,discount,True,True,True,True,True
2720,F,118,70598.23,2015,8,31,0,0,4,informational,True,True,True,False,False
2721,M,35,69000.0,2018,4,1,2,10,10,discount,True,True,True,True,False
2722,F,118,70598.23,2017,8,24,10,10,7,bogo,True,True,False,True,True
2723,M,64,57000.0,2015,10,21,0,0,3,informational,True,True,False,True,False
2724,M,29,71000.0,2016,5,8,3,7,7,discount,True,True,True,True,True
2725,F,63,94000.0,2016,10,25,2,10,7,discount,True,True,True,False,True
2726,F,87,119000.0,2016,1,3,0,0,3,informational,True,True,False,True,False
2727,M,60,44000.0,2017,1,31,2,10,7,discount,True,True,True,False,True
2728,F,45,33000.0,2017,8,30,0,0,3,informational,True,True,False,True,False
2729,M,76,75000.0,2016,8,15,3,7,7,discount,True,True,True,True,True
2730,M,36,32000.0,2014,11,8,3,7,7,discount,True,True,True,True,True
2731,M,55,98000.0,2017,2,1,2,10,10,discount,True,True,True,True,True
2732,M,64,80000.0,2015,9,22,10,10,5,bogo,True,True,True,True,True
2733,M,58,31000.0,2017,9,29,2,10,10,discount,True,True,True,True,True
2734,M,48,66000.0,2014,5,15,2,10,10,discount,True,True,True,True,True
2735,M,76,68000.0,2018,6,17,5,5,5,bogo,True,True,True,True,False
2736,M,21,35000.0,2018,5,2,5,5,5,bogo,True,True,True,True,False
2737,M,47,34000.0,2017,11,3,0,0,3,informational,True,True,False,True,False
2738,F,118,70598.23,2017,10,14,5,20,10,discount,True,False,True,False,False
2739,F,60,109000.0,2016,4,27,3,7,7,discount,True,True,True,True,True
2740,F,118,70598.23,2018,2,20,10,10,5,bogo,True,True,True,True,False
2741,F,58,71000.0,2018,6,21,10,10,5,bogo,True,True,True,True,False
2742,F,71,82000.0,2016,9,2,3,7,7,discount,True,True,True,True,True
2743,M,51,69000.0,2017,10,21,5,5,5,bogo,True,True,True,True,True
2744,M,83,63000.0,2015,11,6,2,10,10,discount,True,True,True,True,True
2745,F,51,51000.0,2015,10,26,3,7,7,discount,True,True,True,True,True
2746,F,69,62000.0,2016,1,3,5,5,5,bogo,True,True,True,True,True
2747,F,39,37000.0,2018,5,12,3,7,7,discount,True,True,True,True,True
2748,M,55,40000.0,2016,5,8,5,20,10,discount,True,False,True,False,True
2749,F,27,50000.0,2015,9,15,10,10,5,bogo,True,True,True,True,True
2750,F,67,104000.0,2017,8,7,5,5,5,bogo,True,True,True,True,True
2751,M,42,54000.0,2018,4,23,5,5,7,bogo,True,True,True,False,False
2752,F,64,73000.0,2017,10,30,3,7,7,discount,True,True,True,True,True
2753,F,51,97000.0,2017,4,1,5,20,10,discount,True,False,True,False,True
2754,F,58,100000.0,2018,6,25,3,7,7,discount,True,True,True,True,False
2755,M,19,44000.0,2017,4,27,2,10,7,discount,True,True,True,False,True
2756,F,60,57000.0,2016,2,20,0,0,4,informational,True,True,True,False,False
2757,F,62,69000.0,2014,1,23,2,10,7,discount,True,True,True,False,True
2758,M,51,98000.0,2016,1,7,5,5,5,bogo,True,True,True,True,True
2759,M,52,68000.0,2018,2,3,5,5,7,bogo,True,True,True,False,False
2760,F,46,73000.0,2015,2,21,2,10,7,discount,True,True,True,False,False
2761,M,47,62000.0,2016,2,29,5,5,7,bogo,True,True,True,False,True
2762,F,118,70598.23,2017,9,17,5,5,5,bogo,True,True,True,True,False
2763,F,74,58000.0,2018,2,24,5,5,5,bogo,True,True,True,True,True
2764,M,84,48000.0,2018,1,7,5,5,5,bogo,True,True,True,True,False
2765,F,118,70598.23,2018,2,23,0,0,4,informational,True,True,True,False,False
2766,M,47,34000.0,2017,11,3,0,0,3,informational,True,True,False,True,False
2767,F,118,70598.23,2016,9,20,5,20,10,discount,True,False,True,False,False
2768,M,42,66000.0,2014,10,27,10,10,5,bogo,True,True,True,True,True
2769,M,37,96000.0,2016,12,22,0,0,3,informational,True,True,False,True,False
2770,M,75,40000.0,2015,11,12,3,7,7,discount,True,True,True,True,True
2771,M,23,66000.0,2017,12,27,2,10,7,discount,True,True,True,False,True
2772,M,84,52000.0,2016,2,12,2,10,10,discount,True,True,True,True,True
2773,M,22,44000.0,2018,3,11,2,10,10,discount,True,True,True,True,False
2774,M,41,82000.0,2017,12,4,10,10,5,bogo,True,True,True,True,False
2775,M,62,81000.0,2017,7,31,0,0,3,informational,True,True,False,True,False
2776,M,74,51000.0,2016,9,24,10,10,7,bogo,True,True,False,True,False
2777,M,20,36000.0,2014,5,22,10,10,7,bogo,True,True,False,True,False
2778,F,77,72000.0,2016,1,10,10,10,5,bogo,True,True,True,True,True
2779,M,38,76000.0,2017,12,28,10,10,7,bogo,True,True,False,True,True
2780,M,85,55000.0,2016,2,7,3,7,7,discount,True,True,True,True,True
2781,M,64,70000.0,2015,4,13,0,0,3,informational,True,True,False,True,False
2782,M,62,69000.0,2017,6,29,2,10,7,discount,True,True,True,False,True
2783,M,49,48000.0,2017,7,31,2,10,7,discount,True,True,True,False,False
2784,F,118,70598.23,2016,12,14,10,10,5,bogo,True,True,True,True,False
2785,M,87,55000.0,2016,5,22,5,5,5,bogo,True,True,True,True,False
2786,F,68,119000.0,2015,9,26,0,0,4,informational,True,True,True,False,False
2787,F,69,105000.0,2015,12,20,3,7,7,discount,True,True,True,True,True
2788,F,56,84000.0,2016,11,23,10,10,7,bogo,True,True,False,True,True
2789,M,64,57000.0,2017,9,10,0,0,4,informational,True,True,True,False,False
2790,M,74,70000.0,2016,12,20,10,10,5,bogo,True,True,True,True,True
2791,F,59,69000.0,2017,5,24,0,0,3,informational,True,True,False,True,False
2792,F,118,70598.23,2018,1,29,10,10,5,bogo,True,True,True,True,False
2793,F,50,86000.0,2017,6,14,3,7,7,discount,True,True,True,True,True
2794,M,46,48000.0,2016,10,13,0,0,4,informational,True,True,True,False,False
2795,F,52,56000.0,2018,7,7,5,5,7,bogo,True,True,True,False,True
2796,M,57,64000.0,2017,6,24,2,10,7,discount,True,True,True,False,True
2797,M,42,55000.0,2016,4,28,2,10,10,discount,True,True,True,True,True
2798,F,118,70598.23,2018,3,9,10,10,7,bogo,True,True,False,True,False
2799,F,64,118000.0,2016,5,7,3,7,7,discount,True,True,True,True,True
2800,M,54,54000.0,2016,4,29,0,0,3,informational,True,True,False,True,False
2801,F,82,65000.0,2017,9,9,2,10,10,discount,True,True,True,True,True
2802,F,69,79000.0,2017,6,30,2,10,7,discount,True,True,True,False,True
2803,F,29,37000.0,2017,8,16,5,5,5,bogo,True,True,True,True,True
2804,F,57,73000.0,2018,2,26,10,10,5,bogo,True,True,True,True,False
2805,M,20,67000.0,2017,12,3,5,5,7,bogo,True,True,True,False,True
2806,M,36,57000.0,2017,7,18,0,0,3,informational,True,True,False,True,False
2807,F,53,75000.0,2015,8,7,5,5,7,bogo,True,True,True,False,True
2808,F,76,80000.0,2016,5,26,10,10,7,bogo,True,True,False,True,True
2809,M,72,65000.0,2017,8,17,2,10,7,discount,True,True,True,False,True
2810,M,21,45000.0,2017,9,16,3,7,7,discount,True,True,True,True,True
2811,F,118,70598.23,2018,4,27,10,10,5,bogo,True,True,True,True,False
2812,M,66,60000.0,2017,8,26,5,5,5,bogo,True,True,True,True,False
2813,F,71,100000.0,2014,3,30,2,10,10,discount,True,True,True,True,True
2814,M,36,52000.0,2016,1,16,10,10,5,bogo,True,True,True,True,False
2815,F,62,37000.0,2017,10,10,3,7,7,discount,True,True,True,True,False
2816,F,118,70598.23,2018,6,13,2,10,10,discount,True,True,True,True,False
2817,F,45,56000.0,2017,8,27,5,5,5,bogo,True,True,True,True,True
2818,F,43,34000.0,2018,1,5,3,7,7,discount,True,True,True,True,True
2819,M,47,84000.0,2016,11,4,5,5,5,bogo,True,True,True,True,True
2820,F,62,91000.0,2016,12,27,0,0,4,informational,True,True,True,False,False
2821,F,41,80000.0,2017,1,2,5,5,7,bogo,True,True,True,False,True
2822,F,55,100000.0,2017,10,27,0,0,4,informational,True,True,True,False,False
2823,F,62,61000.0,2018,7,3,10,10,5,bogo,True,True,True,True,False
2824,F,45,80000.0,2017,10,19,5,5,5,bogo,True,True,True,True,False
2825,M,32,40000.0,2018,2,8,10,10,5,bogo,True,True,True,True,False
2826,M,52,75000.0,2017,11,7,2,10,7,discount,True,True,True,False,True
2827,M,65,71000.0,2017,11,18,0,0,4,informational,True,True,True,False,False
2828,M,68,116000.0,2016,5,10,10,10,5,bogo,True,True,True,True,True
2829,M,43,100000.0,2016,8,19,3,7,7,discount,True,True,True,True,True
2830,F,84,67000.0,2017,11,13,0,0,4,informational,True,True,True,False,False
2831,F,118,70598.23,2015,11,23,2,10,10,discount,True,True,True,True,False
2832,M,38,31000.0,2015,5,13,5,5,5,bogo,True,True,True,True,True
2833,M,50,61000.0,2014,11,19,3,7,7,discount,True,True,True,True,True
2834,M,46,68000.0,2014,1,18,2,10,10,discount,True,True,True,True,True
2835,F,29,45000.0,2015,8,8,0,0,3,informational,True,True,False,True,False
2836,F,57,89000.0,2016,10,4,2,10,7,discount,True,True,True,False,True
2837,F,69,52000.0,2018,4,16,2,10,7,discount,True,True,True,False,False
2838,F,39,78000.0,2016,1,19,2,10,10,discount,True,True,True,True,True
2839,M,45,43000.0,2016,5,1,0,0,3,informational,True,True,False,True,False
2840,F,29,33000.0,2015,8,4,10,10,5,bogo,True,True,True,True,False
2841,M,63,47000.0,2017,12,8,10,10,7,bogo,True,True,False,True,False
2842,F,65,48000.0,2018,6,19,5,5,7,bogo,True,True,True,False,False
2843,F,73,58000.0,2017,7,13,2,10,10,discount,True,True,True,True,True
2844,F,67,111000.0,2016,4,8,5,5,5,bogo,True,True,True,True,False
2845,F,77,37000.0,2018,3,13,0,0,3,informational,True,True,False,True,False
2846,M,25,30000.0,2016,11,5,5,5,5,bogo,True,True,True,True,True
2847,F,118,70598.23,2016,8,16,10,10,7,bogo,True,True,False,True,False
2848,M,40,34000.0,2016,10,9,10,10,7,bogo,True,True,False,True,False
2849,F,46,78000.0,2017,9,28,0,0,4,informational,True,True,True,False,False
2850,M,20,53000.0,2017,7,27,3,7,7,discount,True,True,True,True,False
2851,M,50,68000.0,2016,3,6,2,10,10,discount,True,True,True,True,True
2852,F,56,96000.0,2018,5,25,10,10,5,bogo,True,True,True,True,False
2853,F,97,52000.0,2017,9,29,5,5,7,bogo,True,True,True,False,True
2854,M,73,69000.0,2017,4,30,2,10,10,discount,True,True,True,True,True
2855,F,20,62000.0,2015,9,12,10,10,5,bogo,True,True,True,True,False
2856,M,49,56000.0,2018,1,14,3,7,7,discount,True,True,True,True,True
2857,F,83,56000.0,2018,2,20,5,5,5,bogo,True,True,True,True,True
2858,M,53,81000.0,2017,11,26,5,5,5,bogo,True,True,True,True,True
2859,M,63,95000.0,2014,9,21,5,5,7,bogo,True,True,True,False,True
2860,M,55,80000.0,2017,7,27,2,10,10,discount,True,True,True,True,True
2861,M,30,62000.0,2017,9,11,2,10,10,discount,True,True,True,True,True
2862,M,74,97000.0,2017,5,9,2,10,7,discount,True,True,True,False,True
2863,M,42,68000.0,2016,9,5,3,7,7,discount,True,True,True,True,True
2864,F,118,70598.23,2018,3,21,0,0,3,informational,True,True,False,True,False
2865,M,54,38000.0,2013,8,28,5,5,5,bogo,True,True,True,True,True
2866,F,54,61000.0,2015,9,12,2,10,7,discount,True,True,True,False,True
2867,F,64,72000.0,2016,9,13,2,10,10,discount,True,True,True,True,True
2868,M,44,51000.0,2017,12,28,0,0,4,informational,True,True,True,False,False
2869,F,55,54000.0,2018,4,13,0,0,3,informational,True,True,False,True,False
2870,M,56,37000.0,2014,7,4,10,10,7,bogo,True,True,False,True,False
2871,F,94,85000.0,2017,3,26,10,10,7,bogo,True,True,False,True,True
2872,M,67,73000.0,2013,10,19,2,10,7,discount,True,True,True,False,True
2873,M,32,65000.0,2018,5,1,5,5,5,bogo,True,True,True,True,True
2874,F,70,80000.0,2015,11,27,2,10,10,discount,True,True,True,True,True
2875,F,118,70598.23,2017,12,11,5,5,5,bogo,True,True,True,True,False
2876,M,54,57000.0,2018,6,7,3,7,7,discount,True,True,True,True,False
2877,F,118,70598.23,2018,2,23,2,10,10,discount,True,True,True,True,False
2878,F,118,70598.23,2018,5,14,5,5,5,bogo,True,True,True,True,False
2879,F,46,34000.0,2018,6,17,2,10,10,discount,True,True,True,True,True
2880,F,50,69000.0,2013,11,20,2,10,7,discount,True,True,True,False,True
2881,F,118,70598.23,2018,4,4,0,0,4,informational,True,True,True,False,False
2882,F,66,95000.0,2018,7,1,2,10,7,discount,True,True,True,False,True
2883,F,61,31000.0,2018,3,8,2,10,10,discount,True,True,True,True,True
2884,M,66,50000.0,2015,3,17,10,10,7,bogo,True,True,False,True,False
2885,F,49,62000.0,2017,5,27,5,5,5,bogo,True,True,True,True,True
2886,M,53,77000.0,2017,4,5,5,20,10,discount,True,False,True,False,True
2887,F,48,59000.0,2017,8,16,2,10,7,discount,True,True,True,False,True
2888,F,53,89000.0,2016,11,9,3,7,7,discount,True,True,True,True,True
2889,M,69,55000.0,2015,8,1,5,5,7,bogo,True,True,True,False,True
2890,F,118,70598.23,2017,12,24,10,10,7,bogo,True,True,False,True,False
2891,F,118,70598.23,2017,8,4,3,7,7,discount,True,True,True,True,True
2892,F,52,115000.0,2016,3,24,0,0,4,informational,True,True,True,False,False
2893,F,78,71000.0,2017,6,16,10,10,5,bogo,True,True,True,True,False
2894,M,75,76000.0,2016,10,24,2,10,7,discount,True,True,True,False,True
2895,M,80,82000.0,2018,4,17,5,5,5,bogo,True,True,True,True,False
2896,M,49,71000.0,2015,10,16,5,20,10,discount,True,False,True,False,True
2897,M,42,34000.0,2017,3,16,10,10,5,bogo,True,True,True,True,True
2898,F,73,94000.0,2018,7,12,5,5,5,bogo,True,True,True,True,False
2899,M,55,57000.0,2018,1,2,2,10,10,discount,True,True,True,True,True
2900,M,87,72000.0,2014,11,13,10,10,7,bogo,True,True,False,True,False
2901,F,76,52000.0,2018,4,11,5,5,5,bogo,True,True,True,True,True
2902,F,57,70000.0,2015,5,20,0,0,4,informational,True,True,True,False,False
2903,F,46,36000.0,2017,9,11,5,5,7,bogo,True,True,True,False,True
2904,F,48,94000.0,2017,12,9,5,5,5,bogo,True,True,True,True,True
2905,M,60,73000.0,2015,12,29,2,10,7,discount,True,True,True,False,True
2906,M,47,66000.0,2015,8,22,5,20,10,discount,True,False,True,False,True
